REP	10880	364	658	678	AG0004	AG006	BR0026	CD0142	CL0026	CL3.6.7	E-TZA-21-	E-TZA-70	E-UGD-47	GY0040	JUM1	KA2-1-1	KE491	MC0016	Nich-2-3-2	Nich-2-7-4	NP0041	Sar-2-20-1	Sar-AD3-5	TN0001	TN0002	TN0090	US0031	US0041	US0098	VO104	VO108	VO113
r11	0.19249919632101145	0.19304503662858088	0.1935515754552213	0.19325622987353708	0.1921636265824042	0.19157436150371374	0.19173281269845285	0.1914148452128203	0.193324889837932	0.19304503662858088	0.19195563505941368	0.1920709981615307	0.1928129583280283	0.19304503662858088	0.1937684635505302	0.1914148452128203	0.1924614460235033	0.1916524383334313	0.19223889136588032	0.19234127494678724	0.19346751236136292	0.1934484550396429	0.19230713486242662	0.19249560885364952	0.1924614460235033	0.19226936907439537	0.19288550519554842	0.19232235867346573	0.1918290681989034	0.1914148452128203	0.19292546288375514	0.19285117089921322
r12	0.23247732969126872	0.23274627711672166	0.2321857306861124	0.2322337516204974	0.23302950607915984	0.233722225022239	0.23936832225728585	0.23392248963140141	0.23731437204063088	0.23556594405732348	0.2349069254714581	0.23378451598875305	0.23186782545862974	0.23239831999540453	0.23327354168573552	0.2339342790019115	0.23467670359387635	0.23598874423063398	0.23279649767605595	0.2321984677136454	0.23321551779593955	0.2328791326670549	0.2327116471496727	0.232252738346459	0.23229533806061425	0.23203831574720282	0.23517349106941687	0.22867535478850892	0.23573146814942425	0.23397720980435785	0.2324192061443462	0.2324618049321906
r13	0.06729468341058524	0.06713328256987246	0.06679225496435609	0.06680276534325581	0.06709116400630599	0.06549376474726938	0.06770413169052901	0.06695967502284315	0.06732034978057798	0.06684039953102268	0.06777933299873769	0.06781897833406786	0.06679225496435609	0.06733095236428485	0.06307960196380978	0.06695967502284315	0.06765122124475718	0.06727969707996247	0.06719059994964824	0.06728856207797007	0.0671527613761265	0.06633531753430297	0.06677873086510597	0.06762991641006909	0.06762991641006909	0.06762991641006909	0.06753960906993109	0.06744393809291557	0.06695079121424746	0.0605544586445326	0.06637196505623214	0.06464420016007792
r14	0.09156961047333848	0.09045891461939826	0.09063885918799973	0.09062318460756948	0.09081076667692393	0.09044327247122208	0.09140949724958006	0.09081885105614472	0.09063885918799973	0.09045891461939826	0.09035714719229787	0.09064649668875287	0.09061559713770395	0.09082647645098915	0.09101416414088073	0.09139015155580733	0.090450919312209	0.090842191671613	0.09175758040036436	0.09175758040036436	0.09045891461939826	0.09067022465174238	0.09175758040036436	0.09081843662313202	0.09046656421219323	0.090450919312209	0.09101416414088073	0.09064649668875287	0.09064649668875287	0.090983150755466	0.09117844897950542	0.09117844897950542
r15	0.07664799264672321	0.07664147116944675	0.07646491148336995	0.07647798243955937	0.07663489279197519	0.07628827296545983	0.07707574619090704	0.07663489279197519	0.07647798243955937	0.07611174913257931	0.07656969919708687	0.07655643205602734	0.07646491148336995	0.0762948322543613	0.07590282823953048	0.07664799264672321	0.0764779132515415	0.0763535154572671	0.07647138961280973	0.07647138961280973	0.0762817948360201	0.07627523786246668	0.07647138961280973	0.07645177614462545	0.07646484246152517	0.07645177614462545	0.07659575203204157	0.07590927261282589	0.07647138961280973	0.0762687265361376	0.07663489279197519	0.07645177614462545
r16	0.06557103064367788	0.06482303763093834	0.06519528808784225	0.06519528808784225	0.06464176177123543	0.06426454560849283	0.06363909855749082	0.06483047662533452	0.06521213601312285	0.06537776705518743	0.0648641326516468	0.06518799500202987	0.06518894530067751	0.06537143746979951	0.06464176177123543	0.06501285795407738	0.06535892494610787	0.06449897362389027	0.0657365684685921	0.0657365684685921	0.06518894530067751	0.06538414550274094	0.0657365684685921	0.06517640628759962	0.06517640628759962	0.06517640628759962	0.06429255511739336	0.06426454560849283	0.06488699475526136	0.06483047662533452	0.06425828320229897	0.06425828320229897
r17	0.03574859041944145	0.035894496761825205	0.03501810619467749	0.035048343888762185	0.03537085604487533	0.035567432402267694	0.035501367819261165	0.03607820190298103	0.03573403219183097	0.035540868300213746	0.035854423150024156	0.03573061076840099	0.035547002823598274	0.03554353779928013	0.0357272352474182	0.035899917001823094	0.03572444259801183	0.03555852794842451	0.035754766965417864	0.035736243728995386	0.03571899441538587	0.03537765298928804	0.0359055201485762	0.03590889566955894	0.03607820190298103	0.03573061076840099	0.03609347807078032	0.03591172109030796	0.03555852794842451	0.03607543713231711	0.036087244164405174	0.036087244164405174
r18	0.04106281670323958	0.04138256252998248	0.04108687003920903	0.04122262096612069	0.0409241998651006	0.040930142049710336	0.0408253931526784	0.04107185962018724	0.04122572256382073	0.04137655212755877	0.04133585157922758	0.04130946361038885	0.041829314005764784	0.04123171021325509	0.04062866136592921	0.040930142049710336	0.0413612533726587	0.041074938485476546	0.040932951927478665	0.04092700897099123	0.04152428010045933	0.040951071021901445	0.041068778032194636	0.0413612533726587	0.0413612533726587	0.0413612533726587	0.04107185962018724	0.040767472052504854	0.0409241998651006	0.04121955164930648	0.04107185962018724	0.04107185962018724
r19	0.18003109986715726	0.18058231233101832	0.18021156863343898	0.18084863810228044	0.18271229407287393	0.18303683177608882	0.18471089397823726	0.1826819264089649	0.17946749078608204	0.17996173048731576	0.18554759199400087	0.18491231215579595	0.18322047772647954	0.18047646805126602	0.1814747433801365	0.18271229407287393	0.1837067366638332	0.1831080020338022	0.17964550570311016	0.1794751918778036	0.18069272134346034	0.1809853756337806	0.17965931860269327	0.18384200495824882	0.18384200495824882	0.1840384686150004	0.17915729217718065	0.18144676376125918	0.18315198881603081	0.1826819264089649	0.18023395429266917	0.18013554388004185
r20	0.10522898456176183	0.1041941848875581	0.1036856850919782	0.10355199280572366	0.10436099475804396	0.10420250971121535	0.10388006330508683	0.10488666503600606	0.10418589407336175	0.10384410610553403	0.10511384572681275	0.10509555101157678	0.10384410610553403	0.1041941848875581	0.10491176855148975	0.10488666503600606	0.10504524417230957	0.1045361567847084	0.1056136461891179	0.1056136461891179	0.10403580476752787	0.10401085468771278	0.1052374191717512	0.10504524417230957	0.10504524417230957	0.10489502756273879	0.1039686697091848	0.10487829192946477	0.10437764106151724	0.10438596531849374	0.10376855943689224	0.10378511750124376
r21	0.2093218125876013	0.22842670124451356	0.2736273699415389	0.28381680449791574	0.22858445749403672	0.2418787936538406	0.08553441477172914	0.23291315598640008	0.2744168203973319	0.2534255513671814	0.23947320967817276	0.2356864717371522	0.23182216217742055	0.2415616700716324	0.2517719564955409	0.23598654356873977	0.2702374204666596	0.27467541499869896	0.09985120439660576	0.12232104813086818	0.26774877903718936	0.18908181533654891	0.08795771207107435	0.2380922157322824	0.24029970227420122	0.22989956554678506	0.2075831808399382	0.2780165923621005	0.27830873566832615	0.23156518067588513	0.21718278647686443	0.21377242604698626
r22	0.3509750316335666	0.34648922822338946	0.3645927679211344	0.3604712762450359	0.36347721592470694	0.35870077799893485	0.20016185430387282	0.343147155139699	0.36535579990710926	0.3847737915808417	0.32604347818956836	0.3571158783160346	0.36462419506136423	0.3305663581641426	0.3199124306488258	0.34454484174563543	0.36923392422734513	0.3452378257389255	0.2528502307076168	0.24646209865390997	0.2964960755081004	0.2750783301784188	0.2452041603060348	0.35023054214746724	0.34151976609036033	0.3618970497391536	0.41001068787896205	0.35615479843762654	0.32921116645040654	0.32110421708885717	0.29354240797921166	0.2936754108402441
r23	0.26307907565270466	0.28716702229374524	0.2823256163821549	0.2907621777845126	0.2588452966239582	0.27095020403588954	0.2652490634016444	0.2581055654771796	0.28065867806660566	0.2798426721400171	0.26897440448615567	0.26916948965530074	0.2669633825696505	0.2815687941112636	0.26989223596594863	0.2578781504594009	0.2652723000605322	0.27261004522626836	0.2616178537930903	0.26250237224382483	0.2856414602111883	0.2625986594795556	0.26239867690994073	0.2668649891694794	0.26505049469622466	0.2651284664903228	0.27223729051882595	0.2520155858551835	0.2724684762783157	0.2572013798480687	0.27066918653529626	0.27108259957234954
r24	0.146302294106034	0.14473452734327097	0.14505733252462305	0.14455167800996085	0.14527461733123873	0.1427374583092993	0.0616999073183382	0.10473768325237169	0.11501640352720612	0.07125131169637756	0.10037068586300518	0.11206142609884405	0.13591785271125603	0.1206479430747453	0.127368401622236	0.10705424252066274	0.07683121373744799	0.11378201441077718	0.08196731135737616	0.08289504104816553	0.07741383920968026	0.0927886964281172	0.08015362551434943	0.12385615614045309	0.12579803028093756	0.12412621267088453	0.07471822138836606	0.10648265178764857	0.11596984542135041	0.1115463381765374	0.12805394713762178	0.1361018673541858
r25	0.014435206595653872	0.013722128526341795	0.014261908684935567	0.014435268244311296	0.014077310202189552	0.01392358680190197	0.014078718440226592	0.014432665759686207	0.013722128526341795	0.013899088849384799	0.014798649258026163	0.014790831550533652	0.013720930999646644	0.01425559510334752	0.014967997716606358	0.014432665759686207	0.014969371098940244	0.014077310202189552	0.01460978323969649	0.014432665759686207	0.014078571243272957	0.013722128526341795	0.014432665759686207	0.014790831550533652	0.014790831550533652	0.014790831550533652	0.01425559510334752	0.014612355732111783	0.013899088849384799	0.014254349067354056	0.01443394359819371	0.01425559510334752
r26	0.01666576475324798	0.016004055018322545	0.016165834371211687	0.015840297648082022	0.0164884793617078	0.016532096580458986	0.016163683077065224	0.016656374665139542	0.01666026622507465	0.016159358025489592	0.016866814828813234	0.016822303575740282	0.015988226564475475	0.01616891895564032	0.016159358025489592	0.016661870630601587	0.01682507864473892	0.016824712868070465	0.016344571136416873	0.016518834035164978	0.016987961439592816	0.016181851326346832	0.016493206780870365	0.017154284555571286	0.016996684173523357	0.016988273531728264	0.016656374665139542	0.01615403034960877	0.016493918922514048	0.016490486777478195	0.016493206780870365	0.016490486777478195
r27	0.08474914213537611	0.05608953266878616	0.05497810016187242	0.05556715337844131	0.08422557416023622	0.08359951200607023	0.0844578574412499	0.053967620881799856	0.05664831463534717	0.05649526519789965	0.08492597485938924	0.0849711759332579	0.06101511632684304	0.055993393615407665	0.0840674691072755	0.05409178191623456	0.08494293439806638	0.08392300960535122	0.08475629832235188	0.08475629832235188	0.055790600044659897	0.05556715337844131	0.08457695829173477	0.08494293439806638	0.08494293439806638	0.08513658603023092	0.05425492242246791	0.08424671270123668	0.08423245838896087	0.054370880028640496	0.05391011228986421	0.053984668392984894
r28	0.049413758712290694	0.04858745967975006	0.0488463893247124	0.04852034412179189	0.04881947977180914	0.048363752378087	0.04913475566151622	0.04919444121125893	0.04881947977180914	0.048623057360993815	0.04998160136717506	0.04978006861025777	0.04881049033810118	0.048828446325994236	0.04899797522324608	0.04920347811776179	0.049770920906172196	0.04900693453915906	0.0495969119848597	0.04963795640584138	0.04845346530319792	0.048819453521310785	0.049766319592653915	0.0501601549516873	0.050150934996234575	0.049770920906172196	0.049386527268173885	0.04901142895081452	0.04863198538667952	0.04919444121125893	0.049386527268173885	0.049386527268173885
r29	0.15408604661083383	0.1547132384220783	0.15564649641292175	0.15530777258841294	0.15415101594041417	0.15435454286066033	0.15411812045970394	0.1549192388412023	0.1549716811032501	0.15429266642454423	0.15280880577120323	0.15354392900579408	0.1543882414941607	0.15504031150340447	0.15759365694694272	0.15487554938033943	0.15355502482101688	0.1545109743806599	0.15456404301544902	0.15428880628175579	0.15446853698562585	0.15483177877091736	0.15409251740765126	0.15329695105757007	0.15347235888255797	0.15347235888255797	0.15520985383543445	0.15832469585363662	0.15423494522265613	0.15600002115435832	0.15496458698459042	0.15494316748142067
r30	0.06426985113030055	0.06392738731785022	0.06392738731785022	0.06393787786946183	0.06494978819341272	0.06495526744317226	0.06480021703402052	0.06359053188673583	0.06394837186799973	0.06447056512695282	0.06481591639562254	0.06414893678476567	0.06410133061409048	0.06392738731785022	0.0649659342493835	0.06359053188673583	0.06412787415540645	0.06445957224624677	0.06410639654747347	0.06409587757252584	0.06393787786946183	0.06410133061409048	0.06409587757252584	0.0641068253664537	0.0641068253664537	0.0641068253664537	0.06575193675552866	0.06411185142723656	0.06445957224624677	0.06360096563345193	0.06555481486295046	0.06581790803191097
r31	0.1656347736092131	0.1549848569270702	0.1545357300024525	0.1545357300024525	0.15199137106539354	0.1540520770488725	0.15251847182800896	0.1651457116858357	0.15479290444002697	0.15405088147961157	0.15620150238300423	0.15521981047667818	0.15405088147961157	0.15451771558122204	0.16572835057197213	0.1646853820470135	0.15639791491078991	0.15250681627808868	0.16709660857550995	0.16630961038073303	0.15429324697151173	0.15471777235353446	0.16552349688660062	0.15646437026555796	0.1561761615680757	0.15591719711004395	0.15502104913786216	0.16585437952318755	0.15279650894837796	0.1650162255668098	0.1548109858217659	0.15550683980031738
r32	0.13766295345708937	0.13868154813634426	0.13815199088757982	0.1381320433483288	0.13830338118146907	0.13792019445124648	0.13067851888920284	0.13842703226454156	0.1379750424584686	0.13088373656715654	0.13822827400341686	0.1390881595279859	0.13807891259352298	0.13833561033791691	0.13829411709948045	0.13842703226454156	0.13894747708805869	0.13826889013282437	0.13766295345708937	0.13766295345708937	0.13819190333414874	0.13859588047561702	0.13781570211046462	0.13890733460336668	0.13892740293255143	0.13907110794253158	0.13739907669156703	0.13827414936323934	0.1378724889953853	0.13842703226454156	0.14037161836213793	0.1382464718246566
r33	0.06991808227180625	0.07062793154808804	0.070468673272367	0.07045694897098968	0.06956353519082728	0.06942096739321467	0.07016000000072325	0.0688678199578646	0.07046209678088597	0.07049213359932538	0.06902718389246287	0.06956872355810186	0.07027942367176994	0.07115432296977053	0.06922074129310778	0.0688792635379066	0.06955716100831928	0.07010063850188439	0.06959955385896872	0.0697588239960852	0.07082397618303676	0.0702911164523193	0.0697588239960852	0.06955716100831928	0.06955716100831928	0.06955716100831928	0.07008255596194904	0.06975237345377287	0.06992327063908088	0.06904998106325791	0.07008255596194904	0.07008255596194904
r34	0.237465485506728	0.18970789454632703	0.18819091448904343	0.1898577097956897	0.23309354651664288	0.2327401645007894	0.2360913723212684	0.23407242437830295	0.19591277912067145	0.19219199891310818	0.23496643342897564	0.23442964803339988	0.23333053867920645	0.18834810032630583	0.22122543348276105	0.23441132454619112	0.23747237091076687	0.2342834431926721	0.23825058670131344	0.23896152268816542	0.1868233061774721	0.18942141200477774	0.23858560274869603	0.2373006076622687	0.23623625788951932	0.2368448036708519	0.23927285986093125	0.21680473273045067	0.23455503472569417	0.23427548621259509	0.23569088908036084	0.23860839464141162
r35	0.06196887467770333	0.06267023408157366	0.06215218879261306	0.06230989775122174	0.061609176685958875	0.061806457831183166	0.06184370488260035	0.06228955965192798	0.06267567230454624	0.06215218879261306	0.06244242009388	0.062320071786406306	0.062477085129060486	0.062477085129060486	0.061644044280475534	0.06228955965192798	0.06215762701558566	0.06144152062030806	0.06182664006822523	0.06200935826638036	0.06198434730497293	0.06215693964358693	0.06181654730098943	0.062299727040272555	0.062320071786406306	0.062299727040272555	0.06199446825632731	0.0616239281307345	0.06162928311355129	0.062320071786406306	0.06198434730497293	0.06198434730497293
r36	0.06754076938587845	0.06769880441573067	0.06738478055476717	0.06752522343846226	0.06701368727653215	0.06666694662463325	0.06680040927303202	0.06821335082742044	0.06803500798553098	0.06821533876050113	0.06696524260981239	0.06701817318127933	0.06785682800595962	0.06769880441573067	0.06718714781599948	0.06822452184740103	0.06701817318127933	0.0670027257045921	0.0673782158689237	0.06756288820234105	0.06770988700500304	0.06752522343846226	0.0675297154128561	0.06701817318127933	0.06702913986000326	0.06701817318127933	0.0673496467939653	0.06650454143509499	0.06718714781599948	0.0678704801743937	0.0673496467939653	0.0671761561607187
r37	0.015240370499967435	0.015056445539276606	0.01487384659164162	0.01487384659164162	0.015240370499967435	0.015056445539276606	0.015115129228819132	0.015240370499967435	0.015244462762105051	0.01487384659164162	0.015079624649515132	0.015432765027380146	0.01487384659164162	0.015057737730161683	0.01523909428508612	0.015241696525467127	0.015427162753969808	0.015241859570826275	0.015425852213196886	0.015240370499967435	0.014876545159043563	0.015425852213196886	0.01524590300825211	0.015424363142338115	0.015424363142338115	0.015424363142338115	0.014879244705876371	0.015240370499967435	0.015240370499967435	0.015423053080391599	0.01487384659164162	0.01487384659164162
r38	0.016867031931410023	0.017043096506610712	0.01687169066837901	0.01704200581076211	0.018078464142291088	0.01842994792106363	0.017967442510260723	0.018246337023149897	0.01669568545059609	0.01670137650624202	0.016924706904870943	0.016867031931410023	0.01669568545059609	0.01686881564623176	0.018252014994432648	0.018246337023149897	0.016867031931410023	0.018421736657434663	0.01687278173268198	0.017048908278700058	0.01704019210630091	0.01704600189724147	0.016867031931410023	0.016867031931410023	0.016867031931410023	0.016867031931410023	0.01704200581076211	0.018081548248230078	0.01825824451956585	0.018246337023149897	0.01704200581076211	0.01704200581076211
r39	0.22019736280275312	0.22751844591612458	0.22667752848125972	0.22489779033986046	0.22066236140712406	0.22077458437770633	0.22515059161070974	0.2343347068764449	0.223397285569778	0.2314347416857977	0.22149657543496623	0.22565263239130984	0.22603757337055164	0.22361905048231512	0.22037093504631566	0.23453672492200972	0.22727719982256275	0.22421405136785666	0.22008603795262285	0.22004895499163504	0.2232136509374326	0.223811986394699	0.22029192636401465	0.22695692477796733	0.22444827315931992	0.22688412155828078	0.2250270722504837	0.22061239095611293	0.2222912376057121	0.22901758169809575	0.22315469619505932	0.22252216859587307
r40	0.2397711153778875	0.24252709972091657	0.24222763353954674	0.24263372893448873	0.23893664773796913	0.2395448157385294	0.2463478047446277	0.2431193259959802	0.24464828785896778	0.2501325899925192	0.24066550643234683	0.24286704322848843	0.2400013664523387	0.2421486989102707	0.24007775316790003	0.24396635902871044	0.2449805565652223	0.24275918500644214	0.23934009140776705	0.23938696257607578	0.2431124644304654	0.24275537127925007	0.23948076081814393	0.24311504532336473	0.2434359008051621	0.2433949221848565	0.2442457074890586	0.24104279852594349	0.2418448971165943	0.24080813424132605	0.24115525780802552	0.24081580235791886
r41	0.2869887889359252	0.28686551790196446	0.2814269582730038	0.2803319554224354	0.2863365352419348	0.28589111781473747	0.29102504012060476	0.28829506836637103	0.2872215405645245	0.2869694200116993	0.3032092345360189	0.3019851922567125	0.2869938838744676	0.2867373222508828	0.29726270504156155	0.28776926871285946	0.31190220816253417	0.2905677430227633	0.2880397428546527	0.28779064024154444	0.27989390979937606	0.28541739549371736	0.2882075648621996	0.3121118959939109	0.31297987372870334	0.3136863800977395	0.29158510209149524	0.2988581318965983	0.29098569560207593	0.28821252645261286	0.2906950048666366	0.2912307947134686
r42	0.12860801738155353	0.13317129362328056	0.13449774087842598	0.13363447105494294	0.13432395382984633	0.13427667879273295	0.13689426670304874	0.12916703630510798	0.13433704520092038	0.13387587833134754	0.12888188698552513	0.12928019790840908	0.12903455535771002	0.1325405423305214	0.12857304508887124	0.129126787575355	0.1312633032005059	0.14025182954117132	0.12870255877240572	0.12893261427868957	0.1338670262791493	0.12417524272046107	0.12889206078883167	0.12917935573465192	0.1290091108993127	0.12920308816019052	0.13105498535261662	0.12682777548497282	0.13723581932977408	0.12899677497385087	0.12936104178916005	0.12915477115917195
r43	0.20812962710608052	0.20768278332500234	0.2065025935732602	0.20621892458632474	0.2368735078711826	0.22788933953521923	0.2365613953587645	0.20630301306094684	0.20893153378415472	0.2058957640129549	0.22422062336738902	0.22504059441095423	0.2388408696738089	0.20736763935136396	0.2377710643206575	0.20641676808144666	0.2227382688937272	0.2370372007847416	0.20552857838816713	0.2084642939442965	0.20650352981277126	0.20532892339430267	0.20258934132959674	0.22174150314549904	0.2221197857119569	0.22174150314549904	0.2384649289829823	0.2372393653189292	0.2370372007847416	0.19781250797463318	0.23929525091804765	0.2388287904501139
r44	0.0439115546730294	0.04413680182032581	0.04411056558775126	0.044144446601740044	0.04369375599340696	0.04389335679446089	0.04390141282691269	0.04369818118375439	0.04411139480358738	0.04410672099472507	0.04454058583565977	0.04430530586696692	0.0439115546730294	0.04411986055689441	0.04331251306782757	0.04411446616304328	0.044288309119475525	0.04369818118375439	0.04371644459257578	0.043724832304626225	0.044123652101795134	0.04411139480358738	0.04371644459257578	0.04450071042573196	0.04429680586203608	0.04450518594158563	0.0431085174290066	0.04373696173504369	0.04369818118375439	0.04389782183324241	0.04311678203532189	0.0431085174290066
r45	0.059821417619108065	0.05942234124797749	0.05942771796553872	0.05941694393440105	0.05979429942107885	0.059492572191336045	0.060149997511941285	0.059821417619108065	0.05899138089746973	0.05936200444025492	0.06024286585753669	0.06036342331516436	0.05942234124797749	0.05923102691620009	0.059417072114975725	0.059799719072712636	0.06004193400822678	0.05993735226718967	0.05910415985107446	0.05961372881012285	0.05918835558477672	0.059651561047565534	0.05947626058653931	0.06017729446087012	0.06017729446087012	0.06036890205087547	0.05937296152651102	0.05905586562266578	0.05955557313527409	0.059821417619108065	0.05941159752715608	0.05941159752715608
r46	0.050893123494505255	0.050559142051075104	0.0510594281990965	0.05073853962583117	0.05089803374546015	0.05090634386830697	0.050953496279885664	0.05021852187943519	0.05072541585015984	0.050891730362943574	0.0510568146436909	0.050756636603424915	0.050717138266166764	0.050717138266166764	0.05074342382861682	0.05021852187943519	0.05074006357433562	0.05124055816371937	0.050893123494505255	0.050893123494505255	0.05073025772694102	0.05141034746411678	0.050901431984004826	0.05074006357433562	0.050731781120399284	0.05074006357433562	0.05074006357433562	0.05039777364140593	0.05089803374546015	0.050384686677779573	0.050731781120399284	0.050731781120399284
